iderroservico;idservico;titulo_servico;slug_servico;slug_categoria;siglaorgao;nome_orgao;conteudo;atendido;resolucao_erro;corrigido_erro;data_criacao_erro;data_atualizacao_erro
73424503-b853-4000-80e5-1ef5070901c3;1121;Criar senha de carteira de Pesca;criar-senha-de-carteira-de-pesca171;ciencia-e-tecnologia;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;NAO CONSIGO ACESSAR  O PORTAL DE CARTEIRA DE PESCA PARA EMITIR UMA NOVA. DIZ QUE NÃO TEM CADASTRO . QUANTO VOU CRIAR UMA NOVA DIZ QUE JA TEM CADASTRO .IMPOSSÍVEL ENTRAR.;True;Foram inseridas as etapas do serviço. Aguardando validação da CGE/MS;True;2024-10-14 09:35:02.828633-04:00;2025-01-30 08:54:46.194595-05:00
98e239d1-9fb1-40db-bbb0-830424c74f7a;918;Solicitar peticionamento processual;solicitar-peticionamento-processual-sistema-e-ms188;administracao-publica;AGRAER;Agência de Desenvolvimento Agrário e Extensão Rural de Mato Grosso do Sul;não encontrei o link do sistema e-ms;True;"Alteramos o serviço Solicitar Pedido de Vista e Cópia, conforme orientação via e-mail.
Foram inseridas as informações solicitadas";True;2024-10-10 16:09:55.999100-04:00;2024-10-17 13:47:49.289716-04:00
19f1cb16-a62b-4a69-a4c8-e0fce32acc24;510;Declaração de Substituição Tributária, Diferencial de Alíquotas e Antecipação (DeSTDA) - entrega e retificação;declaracao-de-substituicao-tributaria-diferencial-de-aliquotas-e-antecipacao-destda-entrega-e-retificacao23;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;ao clicar no link não abre o download do aplicativo;True;Foi atualizado o link do programa, bem como adequado o texto.;True;2024-10-10 09:03:11.619552-04:00;2024-10-15 09:54:40.715712-04:00
44b8b335-2ab7-40cf-84fa-15f4fd5396e9;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;aonde esta a pagina do agendamento;True;O link foi verificado e funciona normalmente.;True;2024-10-08 12:22:01.181860-04:00;2024-10-28 15:17:52.414926-04:00
559f263f-e9cb-4d04-b470-194bd3956f4a;1152;Solicitar bloqueio de ligação de telemarketing;solicitar-bloqueio-de-ligacao-de-telemaketing22;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Porque não existe para todos os Estados do Brasil?;True;"O serviço de bloqueio de telemarketing, estabelecido pela Lei Estadual 3.641/19, foi criado com abrangência no Estado de Mato Grosso do Sul. Ele consiste no cadastro de número de telefone fixo e móvel para o não recebimento de ligações indesejadas, com validade após 30 dias da realização do cadastro. 

Em outros estados, opte pela plataforma ‘Não Perturbe’ (www.naomeperturbe.com.br), que inclui o bloqueio de chamadas de ofertas de empresas de telefonia, banda larga, empréstimos consignados e cartão de crédito consignado. O processo também passa a valer 30 dias depois da finalização do cadastro.";True;2024-10-05 11:58:51.440354-04:00;2024-10-21 09:28:52.446316-04:00
8f6eab5d-4b98-48e0-98a6-fdd45b356c69;359;IPVA - leilão - desvinculação de débitos anteriores - particulares;ipva-desvinculacao-de-debitos-anteriores-para-veiculos-adquiridos-em-leilao92;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Não recebo o SMS para efetivar o cadastro;True;Não é erro referente à carta de serviços. Trata-se de inconsistência do próprio sistema.;True;2024-10-02 15:18:04.056892-04:00;2025-01-29 08:49:03.510130-05:00
bf95caf2-e3f2-4581-80ef-d28b1c9b79bb;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;nao abre o sistema;True;O site enfrentou uma breve instabilidade, mas o serviço já foi restabelecido e está funcionando normalmente.;True;2024-09-30 14:49:25.968882-04:00;2024-10-02 10:53:54.695925-04:00
4dbabfcc-d9e0-4908-8e0f-e94fffb127c4;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Não estou conseguindo agendar, não tem data e horário disponível;True;O site enfrentou uma breve instabilidade, mas o serviço já foi restabelecido e está funcionando normalmente.;True;2024-09-30 11:45:14.924480-04:00;2024-10-02 10:55:34.250323-04:00
eed8a847-5fac-485b-99dc-f24eaf513913;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;o sites para registro de boletim on line não funcionam;True;Foi verificado que o link da url esta correto, e foi acrescentado na descrição do serviço o endereço eletrônico http://devir.pc.ms.gov.br/#/;True;2024-09-28 09:50:18.580262-04:00;2025-07-02 09:43:14.015981-04:00
59dcfa95-ec55-4378-8ab1-72e34c307486;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;BOLETIM DE OCORRENCIA FORA DO AR;True;Foi verificado que o link da url esta correto, e foi acrescentado na descrição do serviço o endereço eletrônico http://devir.pc.ms.gov.br/#/;True;2024-09-20 12:53:52.787722-04:00;2024-10-03 08:56:57.245301-04:00
7edc663e-8577-407c-9799-97525496eb84;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Bom dia! infelizmente deveria ter outros tipos de atendimentos, como por exemplo agressão física, ameaças, sei da importância da importância do corpo de delito, mas também já passei por uma situação muito desagradável, com um péssimo atendimento de um escrivão, onde alguns pontos ficaram para trás, por isto acho de suma importância o relato aqui também da vitima. Infelizmente terei que por mais uma vez  ir a delegacia, desde já obrigado pela atenção.;True;Foi retirado o link que não estava funcionando e inserido o endereço.;True;2024-09-18 07:38:07.249519-04:00;2024-09-20 09:17:00.094873-04:00
9f0e4929-6b72-4551-a873-01b65d6b4e95;818;Autenticar livro digital;autenticar-livro-digital30;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;Somente teste.;True;"Prezados, boa tarde.

A equipe da JUCEMS agradece ao vosso contato, e caso tenha algum problema, favor contatar a nossa Central de Informações pelos fones abaixo relacionados:
+55 (67) 3316-4429
+55 (67) 3316-4436
+55 (67) 3316-4457
+55 (67) 3316-4441
+55 (67) 3316-4426
+55 (67) 3316-4458";True;2024-09-16 10:44:48.455324-04:00;2024-09-30 12:47:16.116269-04:00
95b0dd81-0347-4772-bea6-b4ff64d45e71;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;"ao clicar em ""acessar serviço"", em https://www.ms.gov.br/seguranca/delegacia-virtual-devir105, ocorre o erro: ""HTTP Error 404. The requested resource is not found.""";True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-09-15 19:09:32.942036-04:00;2024-09-20 09:17:57.131371-04:00
bf76cfde-ec8b-4a20-91b8-9a72d8cb3432;302;Solicitar inclusão no Programa Mais Social;solicitacao-de-inclusao-no-programa-mais-social118;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Ok;True;não continha nenhuma mensagem de erro;True;2024-09-10 14:26:43.529434-04:00;2024-10-01 09:51:59.193795-04:00
367dad9a-5ad7-4131-962d-fefbfc32c7c1;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;não estou conseguindo acessar o serviço;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-09-10 12:43:41.998388-04:00;2024-09-20 09:18:14.848046-04:00
e105235f-0210-4338-8b01-556479c7f1ab;1023;Solicitar transferência de estudante;solicitar-transferencia-de-estudante129;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Não é possível acessar agendamento;True;O atendimento é realizado presencialmente na escola e não por agendamento. O cidadão pode solicitar diretamente na unidade escolar, ou  via e-mail, mediante requerimento assinado eletronicamente.;True;2024-09-09 18:45:44.698068-04:00;2024-09-24 16:43:39.229450-04:00
1845a0c9-c2ae-4199-ac2c-16a780684803;255;Solicitar atendimento no centro estadual de cidadania LGBT+ - CECLGBT+;solicitar-atendimento-pelo-centro-de-referencia-em-direitos-humanos-de-prevencao-e-combate-a-homofobia-centrho132;direitos-e-cidadania;SEC;Secretaria de Estado da Cidadania;CECLGBTQIA+ ESTA NO NOVO ENDEREÇO RUA CEARÁ 984;True;Endereço atualizado;True;2024-09-09 14:05:37.920374-04:00;2024-10-07 10:43:11.572704-04:00
00601ba7-b1d6-439c-aca1-7181ef92e93f;244;Solicitar atendimento do ônibus estação juventude;solicitar-atendimento-onibus27;direitos-e-cidadania;SEC;Secretaria de Estado da Cidadania;SUBSJUVENTUDE ESTA NO ENDEREÇO RUA CEARÁ 984;True;endereço atualizado;True;2024-09-09 14:02:57.379464-04:00;2024-10-07 10:44:01.561566-04:00
c687c0ff-dbb4-4e08-94e4-bd7c190952e6;254;Solicitar orientação para retificação do nome no registro civil;orientacao-para-retificacao-do-nome-no-registro-civil39;assistencia-social;SEC;Secretaria de Estado da Cidadania;sim SEC SECRETARIA DE ESTADO DA CIDADANIA ESTA NO NOVO ENDEREÇO RUA CEARA 984;True;endereço atualizado;True;2024-09-09 14:00:35.887962-04:00;2024-10-07 10:44:27.303099-04:00
fd4ba7d2-0309-4987-b8b8-32fd737dd29f;210;Solicitar acolhimento institucional para mulheres vítimas de violência doméstica;solicitacao-de-abrigo-para-mulheres-vitimas-de-violencia-domestica-em-risco-de-morte48;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;"o ceam esta no endereço errado  R. Piratininga, 559 - Centro, Campo Grande - MS, 79020-240  R. Piratininga, 559 -
: (67) 99653-5913


CEAMCA (Centro Especializado de Atendimento à Mulher, à Criança e ao Adolescente em Situação de Violência)";True;Esse serviço pertence ao município, e não a SEAD;True;2024-09-09 13:54:49.463251-04:00;2024-10-01 10:46:06.122151-04:00
d85c0699-335f-491a-8a2e-befeaea53d76;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Link não abre;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-09-05 08:00:20.587035-04:00;2024-09-20 09:19:14.800781-04:00
fe0f672d-2c52-41f0-ac13-fb8aaf30287d;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;O site para boletim online não está funcionando;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-09-03 15:24:50.789946-04:00;2024-09-20 09:20:29.380040-04:00
91fca3e9-52cb-4fe2-bf93-0145c397e53c;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;NÃO CONSEGUI ACESSAR O LINK DE BO ON-LINE E TAMBÉM NÃO CONSEGUI ACESSAR O LINK DA DELEGACIA VIRTUAL.;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-09-02 14:53:40.779963-04:00;2024-09-20 09:20:10.859978-04:00
f8ad5cd3-dfca-4c96-a461-19d4f0a162a7;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Sit muito complicado;True;Não se trata de um erro reportado.;True;2024-08-29 06:29:26.523979-04:00;2024-10-02 11:06:05.071085-04:00
a43f4125-b257-469b-afe1-f974ec65315e;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;"olá- A dias estamos tentando agendar para fazer o RG nacional, porém a parece a seguinte mensagem :"" Não há horários disponíveis para a data selecionada"". Independentemente da data selecionada, qualquer data que seleciona aparece essa mensagem.";True;O site enfrentou uma breve instabilidade, mas o serviço já foi restabelecido e está funcionando normalmente.;True;2024-08-27 10:17:22.198815-04:00;2024-10-02 11:07:10.389927-04:00
d25eb8af-da76-4aeb-aab4-9ad44ff3b7ec;877;Solicitação, renovação e retirada de medicamentos do componente especializado - Assistência Farmacêutica Estadual;fornecimento-de-medicamentos-da-assistencia-farmaceutica-estadual-componente-especializado188;saude-e-cuidado;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Houve mudança de endereço, no google também está desatualizado.;True;Conforme reunião realizada com as áreas técnicas desta SES/MS em 06/02/2024, esse serviço ficaria inativo.;True;2024-08-22 08:15:01.328219-04:00;2025-01-23 15:51:35.263233-05:00
c488a17a-8507-4cfd-bdc5-de93058df23d;27;Processo seletivo permanente – histórico escolar;0331-proe-divisao-de-ingresso-discente-dindproe-processo-seletivo-permanente-historico-escolar91;educacao-e-pesquisa;UEMS;Universidade Estadual de Mato Grosso do Sul;Cancelar a escrivão do processo seletivo;True;O cidadão especificou com expressões confusas, então, verificamos todo o conteúdo do serviço, bem como os links, etapas e não verificamos quaisquer erro que enseje alteração da presente.;True;2024-08-21 00:21:01.331176-04:00;2024-10-18 15:56:48.298008-04:00
127ece06-3871-46bf-b50e-4e26ac418679;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;só aparece link incorreto .preciso registrar uma boletim pois bateram no mau carro;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-08-18 10:21:43.455708-04:00;2024-09-20 09:20:46.599528-04:00
d510e7d9-84aa-47fc-954e-5c62c9e5e28d;272;Solicitar atendimento a pessoas em situação de violação de direitos;solicitacao-de-atendimento-relacionado-a-direitos-humanos61;direitos-e-cidadania;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Há um erro no uso do acento grave indicativo de crase no nome do serviço.;True;foi informado apenas um erro ortográfico;True;2024-08-16 16:20:25.349188-04:00;2024-10-01 09:58:50.994127-04:00
eaad5192-139f-4db2-b849-fc5db79dce59;131;Solicitar adesão ao bolsa atleta;bolsa-atleta79;esporte-e-lazer;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;"""voverno""";True;"O erro reportado já foi atendido, pois não há a palavra ""voverno"" no Conteúdo nas informações de erro.";True;2024-08-16 10:09:00.132768-04:00;2024-10-07 15:49:08.410057-04:00
a08212f2-e5a8-4f42-941e-d447f77d49a9;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Não consigo registrar o boletim de ocorrência;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-08-15 10:16:47.863321-04:00;2024-09-20 09:21:10.114762-04:00
f322f226-3caa-47ba-b927-53a548b6edce;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;PRECISO DA 2 VIA DO B.O;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-08-14 16:55:35.224316-04:00;2024-09-20 09:21:28.916288-04:00
9474311d-adb5-43c2-9090-ab7e2f9f563a;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;DESDE OUTUBRO DE 2023 QUE O SITE SEJUSP NÃO ABRE AGENDA PARA A CIDADE DE TRêS lAGOAS MS. ACONTECEU COMIGO COM MINHA MÃE E CONHECIDOS;True;A agenda é aberta  todo dia 30 de cada mês,  não havendo vagas basta o requerente se dirigir a qualquer posto de identificação de Estado e comprovar a necessidade e urgência do documento para realizar um encaixe.;True;2024-08-12 15:22:07.522253-04:00;2024-10-02 11:37:08.416459-04:00
b0dca980-b843-47a5-b310-e5dcbcffb5db;1003;Solicitar 2ª via – Certificados, Diplomas, Histórico Escolar e Declarações;solicitar-2a-via-certificados-diplomas-historico-escolar-e-declaracoes53;educacao-e-pesquisa;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;Histórico de escola;True;Conforme reunião realizada com as áreas técnicas desta SES/MS em 06/02/2024, esse serviço ficaria inativo.;True;2024-08-11 18:53:25.621010-04:00;2025-01-23 15:51:20.380083-05:00
c4a97bc8-a00d-49d9-a57b-73ab588e2786;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;"O site para agendamento em Corumbá não funciona.
Como eu faço ?";True;A agenda é aberta  todo dia 30 de cada mês,  não havendo vagas basta o requerente se dirigir a qualquer posto de identificação de Estado e comprovar a necessidade e urgência do documento para realizar um encaixe.;True;2024-08-08 08:30:31.717346-04:00;2024-10-02 11:37:39.332535-04:00
0575d417-0edc-4a1f-a021-a2a2ee2cc3fb;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Muito difícil fazer um BO online.;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-08-07 14:08:38.989707-04:00;2024-09-20 09:21:59.516334-04:00
ffd2feae-4692-41f2-82c6-8c0f65c2999e;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Não estou conseguindo entrar no site;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-08-07 09:12:51.423061-04:00;2024-09-20 09:22:40.100322-04:00
a9d43060-01d6-448c-9cec-0172356e3710;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Não estou conseguindo entrar no site;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-08-07 09:11:28.450396-04:00;2024-09-20 09:23:00.924044-04:00
49acbdd0-ddae-47ee-b190-f6e0d3f97d19;813;Emitir certidão de inteiro teor digital;certidao-de-inteiro-teor-digital19;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;O SITE https://certidaodigital.jucems.ms.gov.br/validachancela/ E O https://certidaodigital.jucems.ms.gov.br/valida_certidao_inteiro_teor.php NÃO ESTÃO FUNCIONANDO PARA ESTARMOS VALIDANDO O SELO DIGITAL DE DOCUMENTOS QUE SÓ ABREM POR ESSES LINKS;True;"Prezados, boa tarde.

O site reportado foi descontinuado em 2017.
Para maiores informações de como obter certidões digitais da JUCEMS, favor acessar o endereço abaixo:
           https://www.jucems.ms.gov.br/certidao-digital-2";True;2024-08-05 11:19:58.378187-04:00;2024-09-30 12:44:17.790833-04:00
e3cbff38-25eb-4194-ab35-20d2ccbe65e3;491;Solicitar Suporte de Tecnologia do Governo do Estado;atendimento-de-suporte-tecnico176;ciencia-e-tecnologia;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;com quem eu falo para concertar essa coisa. coloco ali no whats e não abre nada;True;Foi encontrado um problema no preenchimento do serviço, mas já foi corrigido o erro com as devidas alterações necessárias.;True;2024-08-01 14:29:48.341823-04:00;2024-10-04 15:36:15.880575-04:00
ec1e3edd-31b9-4753-b850-ba5c2b396f02;786;Solicitar Carteira de Visitante do Sistema Prisional;patronato138;direitos-e-cidadania;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;nao consigo,agendar p solicita qa renovação da minha carterinha;True;Para agendamento referente a confecção de arteira de visitante o interessado deve entrar em contato com o Patronato Penitenciário da cidade onde reside ou da cidade mais próxima. Caso não haja Patronato no local o contato deve ser feito com a Unidade Prisional da cidade onde reside ou mais próxima a fim de facilitar a retirada do documento.;True;2024-08-01 10:49:54.942194-04:00;2025-02-05 08:27:03.443064-05:00
e73c1d87-01eb-488c-8168-d84e4c3267bd;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;"quando clico no link sou enviado para a pagina 
https://devir.pc.ms.gov.br/#/

porem ela abre um erro:

Not Found
HTTP Error 404. The requested resource is not found.";True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-07-27 06:59:24.542876-04:00;2024-09-20 09:23:40.711594-04:00
c5add59b-fb37-4751-9113-4e6ae0c1fcbc;379;Solicitar carteira do Passe Livre Intermunicipal;solicitacao-de-passe-livre-intermunicipal62;assistencia-social;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;NAO CONSIGO ACESSAR O PORTAL;True;"foi informado que não estava conseguindo acessar a página do passe livre

porém foi adicionado o link para acesso a página 
https://www.sead.ms.gov.br/passe-livre-intermunicipal1/";True;2024-07-24 17:12:40.852710-04:00;2024-10-01 10:00:35.774908-04:00
96129721-21ae-447c-82b7-4346949d669b;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Não consigo realizar o agendamento do RG online, o site está com algum erro.;True;O site enfrentou uma breve instabilidade, mas o serviço já foi restabelecido e está funcionando normalmente.;True;2024-07-24 10:10:54.099909-04:00;2024-10-02 11:39:27.182292-04:00
0a7eaa32-696c-4de5-89e9-e9e34f669a4a;1024;Consultar notas e frequência de estudantes;consultar-notas-e-frequencia-de-estudantes143;educacao-e-pesquisa;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;Não consigo ver as notas do boletim como faço;True;"Para acesso ao boletim do estudante da rede estadual de ensino, o cidadão deve fazer o  Login ( usuário) e senha no site www.matriculadigital.ms.gov.br, para acesso ao ícone painel do estudante.
Caso apresente erro no acesso, entrar em contato pelo Help Desk SEDTIG: 67 3318-3600 (opção 3)";True;2024-07-23 18:34:59.042131-04:00;2024-09-24 16:43:48.496061-04:00
ef95897f-26cd-452f-a862-c352b985263d;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;Cadê o agendamento...;True;A agenda é aberta  todo dia 30 de cada mês,  não havendo vagas basta o requerente se dirigir a qualquer posto de identificação de Estado e comprovar a necessidade e urgência do documento para realizar um encaixe.;True;2024-07-23 14:14:43.719368-04:00;2024-10-02 11:40:10.182221-04:00
20393372-85b4-4e31-ae7c-f4f7aac8e8c0;1029;e-Fazenda - cadastro;portal-e-fazenda-cadastro135;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;"Bom dia,

Gostaria de saber se está havendo problemas no cadastro e-fazenda?
Não estamos recebendo os códigos de validação no e-mail cadastrado: fiscalizacao.estado@ctpricems.com.br
Já entrei em contato com o suporte, porém, não obtive resposta.
Aguardo com urgência, para dar sequencia aos cadastros .
Atenciosamente.

Dejanira Ventura R.Braz
e-mail cadastrado: fiscalizacao.estado@ctpricems.com.br";True;Trata de inconsistência de sistema e não de erro referente a link ou texto da carta de serviços.;True;2024-07-23 08:37:55.966778-04:00;2025-01-29 08:48:26.143393-05:00
06c3cea8-8bf1-4b82-9dbb-189ecd69bbe4;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;NÃO CONSIGO FAZER O AGENDAMENTO. DIZ PARA TENTAR NOVAMENTE;True;A agenda é aberta  todo dia 30 de cada mês,  não havendo vagas basta o requerente se dirigir a qualquer posto de identificação de Estado e comprovar a necessidade e urgência do documento para realizar um encaixe.;True;2024-07-20 12:52:42.888975-04:00;2024-10-02 11:41:05.365953-04:00
1f2c3d92-1fb8-4b3f-94a5-fdaacbd73899;971;Solicitar cópia de processo ambiental;solicitar-pedido-de-vista-e-copia105;meio-ambiente;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;"Não é possível clicar em ""acessar Serviço"" pois a opção está aparentemente desabilitada.";True;Foi encaminhado para validação as alterações necessárias;True;2024-07-19 11:42:21.379846-04:00;2024-10-08 11:33:54.443010-04:00
c4e14f4a-6e2e-4e5b-b64e-d8a957e3a97b;125;Solicitar carteira de identidade;expedicao-de-carteira-de-identidade127;direitos-e-cidadania;CGP;Coordenadoria Geral de Perícias de Mato Grosso do Sul;O site pra fazer o agendamento desde ontem está apresentando inconsistência, não está acessível. Roberto e-mail: karigoms@hotmail.com;True;O site apresentou instabilidade, no entanto, ao realizarmos um novo acesso, notamos que o mesmo foi reestabelecido.;True;2024-07-18 14:25:15.807015-04:00;2024-08-06 14:27:44.545774-04:00
5530b3e1-262a-4273-99f8-ec2f3c4c9117;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;Link de fazer registro do bo não funciona;True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-07-13 17:40:18.050086-04:00;2024-09-20 09:24:01.241459-04:00
1acbd165-9cb1-4688-a120-517e060c71fa;818;Autenticar livro digital;autenticar-livro-digital30;empresa-industria-e-comercio;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;Prezados, quais os procedimentos que devo adotar no caso de perca de prazo para download do livro autenticado na JUCEMS ?;True;"Prezados, boa tarde. 

Em caso de perca do prazo para realizar o download do livro digital autenticado, favor contatar a nossa Gerência de Registro pelo fone +55 (67) 3316-4426 ou por e-mail registro@jucems.ms.gov.br.

Obs: A autenticação de livros digitais, são normatizados pela INSTRUÇÃO NORMATIVA DREI/SGD/ME Nº 82, DE 19 DE FEVEREIRO DE 2021 e suas alterações.";True;2024-07-11 11:27:52.226952-04:00;2024-09-30 12:54:19.769697-04:00
e0397e72-75d2-47c7-af58-1dc75d7aa787;193;Ouvidoria fazendária;ouvidoria-fazendaria76;financas-e-impostos;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;TUDO QUE SE TENTA NESSES CANAIS NÃO DÁ CERTO- NÃO CORRESPONDE E SÓ OBTEMOS RESPOSTA QUE O CANAL NÃO SE PRESTA PARA RECEBER DENÚNCIA;True;O serviço foi excluído da Carta de Serviços da Sefaz, tendo em vista que a CGE/OGE elaborou 3 serviços referentes a isso.;True;2024-07-08 14:01:00.240888-04:00;2025-01-29 08:48:07.834572-05:00
f9525b92-416d-455a-8688-b5742acfa661;561;Acessar dados do portal da transparência;acessar-dados-do-portal-da-transparencia171;comunicacao-e-transparencia;CGE MS;Controladoria Geral do Estado de Mato Grosso do Sul;Não consigo acessar serviço;True;Serviço esta acessando normal.;True;2024-07-08 09:41:47.837457-04:00;2025-01-29 07:51:36.462422-05:00
67089dc5-0500-4d60-b888-185ca092e1cd;643;Registrar boletim de ocorrências on-line;delegacia-virtual-devir105;seguranca;PCMS;Polícia Civil de Mato Grosso do Sul;"Links fornecidos não funcionam:
... digitando endereço eletrônico https://www.pc.ms.gov.br > B.O. on line DELEGACIA VIRTUAL > Registrar Boletim de Ocorrência ou clicando diretamente no link: http://devir.pc.ms.gov.br/#/";True;Foi retirado o link e inserido o endereço da página https://www.pc.ms.gov.br/.;True;2024-07-04 15:28:04.434338-04:00;2024-09-20 09:24:21.048116-04:00
02655cea-6831-423b-89fd-4a78237283c3;933;Solicitar liberação de assinatura de documentos eletrônicos (Sistema e-MS);solicitar-liberacao-de-assinatura-de-documentos-eletronicos-sistema-e-ms185;administracao-publica;AEM;Agência Estadual de Metrologia de Mato Grosso do Sul;NA PAGINA, NÃO ENCONTREI O LINK PARA O SISTEMA E-MS;True;"Prezado, o suporte ao sistema e-ms é através do canal:

Atendimento Whatsapp

Atendimento Telefônico: (67) 3318-3600

Email: suportems@ms.gov.br";True;2024-07-03 18:40:37.931426-04:00;2024-10-29 12:31:36.598607-04:00
